Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date,High_Amount,Suspicious_Method,Unknown_Customer_Type,Is_Anomaly,Is_Fraud
TXN105706,CUST6706,35466.49,Net Banking,Business,user5706@yahoo.com,Germany,GBP,,False,False,False,False,False
TXN101599,CUST2599,3969.46,Debit Card,VIP,user1599,USA,INR,,False,False,False,False,False
TXN108478,CUST9478,5034.81,Unknown,Individual,user8478,USA,EUR,2024-03-12 02:00:00,False,True,False,True,False
TXN105901,CUST6901,6899.31,Debit Card,Business,user5901@fraudmail.com,India,INR,,False,False,False,False,False
TXN102265,CUST3265,2734.58,Crypto,Unknown,user2265@gmail.com,USA,EUR,2024-02-06 18:00:00,False,True,True,True,True
TXN105252,CUST6252,18397.27,Net Banking,Missing,user5252,Germany,THB,,False,False,True,True,False
TXN107540,CUST8540,6859.98,Unknown,VIP,user7540@yahoo.com,UK,GBP,,False,True,False,True,False
TXN107320,CUST8320,5183.46,Debit Card,VIP,user7320@fraudmail.com,UK,THB,,False,False,False,False,False
TXN100198,CUST1198,17710.99,Crypto,Unknown,user198@outlook.com,UK,USD,,False,True,True,True,True
TXN102207,CUST3207,32187.93,Crypto,VIP,user2207@fraudmail.com,UK,GBP,,False,True,False,True,False
TXN106515,CUST7515,33514.05,Credit Card,Missing,user6515@fraudmail.com,India,USD,,False,False,True,True,False
TXN107583,CUST8583,8541.7,Unknown,Missing,user7583@outlook.com,Germany,USD,,False,True,True,True,True
TXN101559,CUST2559,12780.68,Net Banking,Individual,user1559@tempmail.org,USA,USD,2024-11-08 18:00:00,False,False,False,False,False
TXN104300,CUST5300,7083.77,UPI,Individual,user4300@outlook.com,Thailand,USD,,False,False,False,False,False
TXN109209,CUST10209,27141.95,Debit Card,Individual,user9209,USA,INR,,False,False,False,False,False
TXN104546,CUST5546,6650.41,Credit Card,Unknown,user4546@fraudmail.com,India,GBP,2024-08-02 08:00:00,False,False,True,True,False
TXN105676,CUST6676,7597.45,Crypto,Individual,user5676,UK,USD,,False,True,False,True,False
TXN107639,CUST8639,19719.88,Debit Card,Business,,Thailand,USD,,False,False,False,False,False
TXN101191,CUST2191,1364.05,Unknown,Business,user1191@yahoo.com,UK,USD,,False,True,False,True,False
TXN106826,CUST7826,7310.26,UPI,Business,,India,THB,,False,False,False,False,False
TXN105852,CUST6852,8017.53,Debit Card,Missing,user5852@outlook.com,Thailand,USD,,False,False,True,True,False
TXN108447,CUST9447,19722.03,Net Banking,Individual,user8447@yahoo.com,Thailand,USD,,False,False,False,False,False
TXN105485,CUST6485,5106.54,Net Banking,Missing,user5485@tempmail.org,USA,INR,,False,False,True,True,False
TXN101283,CUST2283,13685.96,Debit Card,VIP,user1283@yahoo.com,UK,GBP,,False,False,False,False,False
TXN105299,CUST6299,14767.52,Unknown,Individual,user5299@yahoo.com,USA,INR,,False,True,False,True,False
TXN108245,CUST9245,29439.25,Credit Card,Business,,Germany,USD,2024-05-02 09:00:00,False,False,False,False,False
TXN107532,CUST8532,1468.7,Crypto,Business,user7532,India,USD,2024-07-07 00:00:00,False,True,False,True,False
TXN109108,CUST10108,4737.66,Debit Card,Missing,user9108@yahoo.com,UK,USD,2024-07-04 19:00:00,False,False,True,True,False
TXN109950,CUST10950,16130.42,Net Banking,Business,user9950@tempmail.org,USA,INR,2024-06-08 15:00:00,False,False,False,False,False
TXN100863,CUST1863,11046.72,Credit Card,Business,user863@gmail.com,Thailand,INR,2024-03-04 11:00:00,False,False,False,False,False
TXN104965,CUST5965,14114.08,Credit Card,Missing,user4965@fraudmail.com,India,GBP,,False,False,True,True,False
TXN106771,CUST7771,3110.17,UPI,Missing,user6771@tempmail.org,India,THB,2024-06-09 21:00:00,False,False,True,True,False
TXN108252,CUST9252,57170.3,Crypto,Individual,user8252@fraudmail.com,USA,EUR,,False,True,False,True,False
TXN103675,CUST4675,8786.71,Unknown,Missing,user3675@outlook.com,UK,THB,,False,True,True,True,True
TXN108847,CUST9847,42307.7,Net Banking,Business,user8847@gmail.com,India,GBP,2024-12-01 06:00:00,False,False,False,False,False
TXN109794,CUST10794,8546.08,Crypto,Missing,user9794@tempmail.org,India,THB,,False,True,True,True,True
TXN103259,CUST4259,21548.58,UPI,Business,user3259@outlook.com,India,USD,,False,False,False,False,False
TXN103091,CUST4091,20301.59,Net Banking,Missing,user3091@yahoo.com,India,INR,,False,False,True,True,False
TXN100791,CUST1791,13419.08,UPI,VIP,user791@tempmail.org,Thailand,THB,2024-01-01 09:00:00,False,False,False,False,False
TXN105661,CUST6661,28179.91,UPI,Individual,user5661@yahoo.com,Germany,GBP,,False,False,False,False,False
TXN106562,CUST7562,3563.93,Debit Card,VIP,user6562@fraudmail.com,USA,USD,,False,False,False,False,False
TXN103429,CUST4429,113.01,Unknown,Business,user3429@yahoo.com,Germany,THB,,False,True,False,True,False
TXN101545,CUST2545,2210.54,Debit Card,Unknown,user1545@outlook.com,Thailand,USD,,False,False,True,True,False
TXN106083,CUST7083,16103.78,Credit Card,Business,user6083@yahoo.com,India,USD,2024-09-02 11:00:00,False,False,False,False,False
TXN108713,CUST9713,76561.54,Crypto,Individual,user8713@yahoo.com,UK,GBP,2024-10-03 04:00:00,True,True,False,True,True
TXN104752,CUST5752,11939.34,Crypto,Business,user4752@yahoo.com,India,GBP,,False,True,False,True,False
TXN106120,CUST7120,837.2,Net Banking,Business,user6120@fraudmail.com,India,USD,,False,False,False,False,False
TXN104854,CUST5854,8086.52,Debit Card,Missing,user4854@gmail.com,Germany,INR,,False,False,True,True,False
TXN109238,CUST10238,2917.58,Crypto,Missing,user9238,India,EUR,,False,True,True,True,True
TXN103357,CUST4357,3470.59,Unknown,Missing,user3357@yahoo.com,Thailand,USD,,False,True,True,True,True
TXN107549,CUST8549,2136.91,Unknown,VIP,user7549@gmail.com,Thailand,THB,,False,True,False,True,False
TXN101187,CUST2187,12418.89,Crypto,Missing,user1187@yahoo.com,UK,INR,,False,True,True,True,True
TXN101845,CUST2845,3932.08,Crypto,Business,user1845@fraudmail.com,Germany,THB,,False,True,False,True,False
TXN107243,CUST8243,49889.6,Credit Card,VIP,user7243@yahoo.com,Germany,USD,2024-08-04 15:00:00,False,False,False,False,False
TXN109754,CUST10754,69906.93,Credit Card,Individual,user9754@outlook.com,UK,GBP,,False,False,False,False,False
TXN106126,CUST7126,15652.57,Credit Card,VIP,user6126@tempmail.org,Thailand,THB,2024-06-09 12:00:00,False,False,False,False,False
TXN105894,CUST6894,3423.78,UPI,Business,user5894@yahoo.com,Thailand,INR,,False,False,False,False,False
TXN102163,CUST3163,15543.37,Credit Card,VIP,user2163@yahoo.com,Thailand,GBP,,False,False,False,False,False
TXN105416,CUST6416,3317.56,Debit Card,Missing,user5416@gmail.com,USA,USD,,False,False,True,True,False
TXN102654,CUST3654,31507.69,Credit Card,Missing,user2654@yahoo.com,Thailand,GBP,2024-01-09 11:00:00,False,False,True,True,False
TXN109936,CUST10936,14376.26,Debit Card,Unknown,user9936@gmail.com,Germany,GBP,,False,False,True,True,False
TXN105451,CUST6451,783.82,Net Banking,Unknown,user5451,UK,EUR,,False,False,True,True,False
TXN104339,CUST5339,68987.88,Debit Card,Missing,user4339@tempmail.org,UK,USD,2024-04-11 00:00:00,False,False,True,True,False
TXN107121,CUST8121,36206.13,Credit Card,VIP,user7121,USA,EUR,,False,False,False,False,False
TXN105714,CUST6714,15660.93,Unknown,Unknown,user5714@yahoo.com,USA,THB,2024-11-12 03:00:00,False,True,True,True,True
TXN108658,CUST9658,2347.24,Net Banking,Missing,user8658@outlook.com,Germany,GBP,2024-01-02 16:00:00,False,False,True,True,False
TXN106168,CUST7168,22319.33,Net Banking,Unknown,user6168@yahoo.com,USA,USD,2024-04-08 08:00:00,False,False,True,True,False
TXN104732,CUST5732,35821.81,UPI,Missing,user4732,India,THB,,False,False,True,True,False
TXN104201,CUST5201,4321.67,Net Banking,Unknown,user4201,Germany,THB,,False,False,True,True,False
TXN103543,CUST4543,8506.76,Net Banking,Individual,user3543@fraudmail.com,USA,USD,,False,False,False,False,False
TXN103519,CUST4519,2116.13,Crypto,Missing,user3519@gmail.com,Thailand,GBP,,False,True,True,True,True
TXN102686,CUST3686,85859.9,Crypto,Missing,user2686@outlook.com,USA,EUR,,True,True,True,True,True
TXN101047,CUST2047,29341.05,Debit Card,Individual,user1047@gmail.com,UK,USD,2024-10-10 17:00:00,False,False,False,False,False
TXN105555,CUST6555,51433.78,Net Banking,Unknown,user5555,India,GBP,,False,False,True,True,False
TXN102491,CUST3491,6509.6,Net Banking,Missing,user2491@gmail.com,Germany,EUR,2024-05-06 00:00:00,False,False,True,True,False
TXN101806,CUST2806,10325.49,Credit Card,Business,user1806@fraudmail.com,USA,USD,2024-07-10 01:00:00,False,False,False,False,False
TXN109923,CUST10923,659.68,Crypto,VIP,user9923@outlook.com,India,THB,,False,True,False,True,False
TXN109493,CUST10493,4182.5,Net Banking,Missing,user9493,Germany,EUR,2024-02-08 20:00:00,False,False,True,True,False
TXN105820,CUST6820,13787.91,Unknown,Individual,user5820@outlook.com,India,EUR,,False,True,False,True,False
TXN108575,CUST9575,8115.91,Crypto,Missing,user8575@tempmail.org,USA,USD,,False,True,True,True,True
TXN104882,CUST5882,12359.14,UPI,Individual,user4882@yahoo.com,Thailand,THB,,False,False,False,False,False
TXN100858,CUST1858,41377.59,Unknown,VIP,user858,India,INR,2024-01-04 20:00:00,False,True,False,True,False
TXN102701,CUST3701,34423.27,UPI,VIP,user2701@tempmail.org,India,USD,2024-12-01 12:00:00,False,False,False,False,False
TXN103561,CUST4561,16275.75,Crypto,Business,user3561,UK,INR,,False,True,False,True,False
TXN105287,CUST6287,10736.32,Debit Card,Missing,user5287@fraudmail.com,India,EUR,,False,False,True,True,False
TXN109779,CUST10779,3713.74,Net Banking,Unknown,user9779@gmail.com,USA,EUR,,False,False,True,True,False
TXN100068,CUST1068,1167.84,Net Banking,Business,user68@yahoo.com,Thailand,INR,,False,False,False,False,False
TXN108883,CUST9883,72724.5,Credit Card,Missing,user8883@gmail.com,USA,USD,,False,False,True,True,False
TXN100740,CUST1740,43234.58,Net Banking,Missing,user740@gmail.com,Germany,EUR,,False,False,True,True,False
TXN109668,CUST10668,22141.21,Debit Card,Missing,user9668,UK,INR,,False,False,True,True,False
TXN102806,CUST3806,27961.68,Crypto,Individual,user2806@tempmail.org,UK,USD,,False,True,False,True,False
TXN107425,CUST8425,4052.35,Crypto,Business,user7425,India,GBP,2024-11-05 00:00:00,False,True,False,True,False
TXN105851,CUST6851,26474.65,Unknown,VIP,user5851@yahoo.com,India,USD,,False,True,False,True,False
TXN100984,CUST1984,34397.3,Crypto,Individual,user984@outlook.com,India,THB,,False,True,False,True,False
TXN102112,CUST3112,11821.28,Unknown,Individual,user2112@outlook.com,Thailand,USD,,False,True,False,True,False
TXN109913,CUST10913,28624.8,Net Banking,VIP,user9913@outlook.com,USA,GBP,,False,False,False,False,False
TXN106745,CUST7745,471.97,Net Banking,Missing,user6745@yahoo.com,Thailand,USD,,False,False,True,True,False
TXN106561,CUST7561,12264.52,Net Banking,Individual,user6561@gmail.com,India,USD,2024-08-09 09:00:00,False,False,False,False,False
TXN105357,CUST6357,50094.7,Unknown,Unknown,user5357@tempmail.org,UK,EUR,,False,True,True,True,True
TXN100201,CUST1201,3061.47,Crypto,VIP,user201@fraudmail.com,Thailand,THB,,False,True,False,True,False
TXN100338,CUST1338,7653.33,Debit Card,Business,,India,INR,2024-05-08 14:00:00,False,False,False,False,False
TXN101621,CUST2621,7039.93,Crypto,Missing,user1621,India,EUR,,False,True,True,True,True
TXN101639,CUST2639,8617.85,Net Banking,Missing,user1639,Germany,THB,,False,False,True,True,False
TXN108101,CUST9101,9524.7,Net Banking,Missing,user8101@gmail.com,USA,USD,,False,False,True,True,False
TXN107109,CUST8109,27588.39,Net Banking,Business,user7109@tempmail.org,Germany,USD,2024-05-10 19:00:00,False,False,False,False,False
TXN104366,CUST5366,19473.81,Credit Card,Unknown,user4366@tempmail.org,Germany,INR,2024-01-09 00:00:00,False,False,True,True,False
TXN109094,CUST10094,16599.79,Unknown,VIP,user9094,USA,GBP,,False,True,False,True,False
TXN106770,CUST7770,2670.88,Debit Card,Missing,user6770@tempmail.org,Germany,INR,2024-05-06 14:00:00,False,False,True,True,False
TXN107238,CUST8238,7844.66,Crypto,Business,user7238@fraudmail.com,USA,THB,2024-11-04 16:00:00,False,True,False,True,False
TXN106594,CUST7594,3082.34,UPI,Missing,user6594@yahoo.com,Thailand,EUR,,False,False,True,True,False
TXN109748,CUST10748,5100.99,Credit Card,Unknown,user9748,UK,GBP,2024-12-08 20:00:00,False,False,True,True,False
TXN109394,CUST10394,8188.12,Net Banking,Individual,user9394@yahoo.com,India,INR,,False,False,False,False,False
TXN104943,CUST5943,62149.46,Unknown,Missing,user4943@yahoo.com,Germany,THB,,False,True,True,True,True
TXN109808,CUST10808,924.2,UPI,Business,user9808@tempmail.org,India,THB,,False,False,False,False,False
TXN108490,CUST9490,3866.17,UPI,VIP,user8490@gmail.com,UK,GBP,2024-06-05 06:00:00,False,False,False,False,False
TXN102687,CUST3687,15941.93,UPI,VIP,user2687@outlook.com,USA,INR,,False,False,False,False,False
TXN104580,CUST5580,5832.74,Debit Card,VIP,user4580@outlook.com,Germany,USD,2024-07-04 11:00:00,False,False,False,False,False
TXN102938,CUST3938,183.03,UPI,Individual,user2938@yahoo.com,Thailand,INR,2024-02-01 01:00:00,False,False,False,False,False
TXN101461,CUST2461,29518.25,Debit Card,Missing,user1461@fraudmail.com,UK,THB,,False,False,True,True,False
TXN104818,CUST5818,13621.31,Debit Card,Business,,Germany,THB,,False,False,False,False,False
TXN107993,CUST8993,18165.29,Credit Card,VIP,user7993,Germany,THB,,False,False,False,False,False
TXN106226,CUST7226,15821.8,UPI,Unknown,user6226@yahoo.com,Thailand,EUR,2024-12-07 20:00:00,False,False,True,True,False
TXN109772,CUST10772,12457.66,Crypto,Business,user9772@tempmail.org,India,EUR,,False,True,False,True,False
TXN103470,CUST4470,2572.29,Net Banking,Unknown,user3470@tempmail.org,India,GBP,2024-03-04 10:00:00,False,False,True,True,False
TXN108361,CUST9361,33276.55,Debit Card,VIP,user8361@fraudmail.com,USA,GBP,,False,False,False,False,False
TXN109226,CUST10226,34104.4,Unknown,Missing,user9226@tempmail.org,USA,EUR,2024-11-01 15:00:00,False,True,True,True,True
TXN106444,CUST7444,3324.59,UPI,Missing,user6444@gmail.com,Germany,THB,2024-03-05 23:00:00,False,False,True,True,False
TXN101205,CUST2205,7780.94,Debit Card,Individual,user1205@gmail.com,UK,INR,2024-01-07 20:00:00,False,False,False,False,False
TXN101241,CUST2241,12621.69,UPI,Missing,user1241,USA,THB,,False,False,True,True,False
TXN107280,CUST8280,60651.08,Net Banking,Missing,user7280@yahoo.com,India,THB,,False,False,True,True,False
TXN101141,CUST2141,6683.19,Crypto,Unknown,user1141@gmail.com,Thailand,INR,2024-09-12 06:00:00,False,True,True,True,True
TXN108459,CUST9459,5982.42,Net Banking,Missing,user8459@fraudmail.com,Thailand,EUR,2024-03-11 20:00:00,False,False,True,True,False
TXN100713,CUST1713,242.72,Net Banking,Business,user713@fraudmail.com,Thailand,INR,2024-11-07 13:00:00,False,False,False,False,False
TXN101336,CUST2336,12708.45,Unknown,Business,user1336@outlook.com,UK,THB,,False,True,False,True,False
TXN105870,CUST6870,3635.6,Credit Card,Unknown,user5870@fraudmail.com,USA,INR,,False,False,True,True,False
TXN105233,CUST6233,37491.69,Net Banking,Business,user5233@gmail.com,USA,GBP,2024-01-10 11:00:00,False,False,False,False,False
TXN102172,CUST3172,1472.95,Debit Card,Business,user2172@tempmail.org,India,USD,,False,False,False,False,False
TXN104493,CUST5493,18162.7,Net Banking,VIP,user4493@yahoo.com,Germany,USD,,False,False,False,False,False
TXN108781,CUST9781,9814.64,Unknown,Individual,user8781,USA,THB,,False,True,False,True,False
TXN108752,CUST9752,4969.15,Credit Card,Unknown,user8752@tempmail.org,Germany,USD,,False,False,True,True,False
TXN104621,CUST5621,4726.67,Unknown,Unknown,user4621@yahoo.com,India,EUR,2024-05-02 21:00:00,False,True,True,True,True
TXN105260,CUST6260,29013.68,Credit Card,Unknown,user5260@yahoo.com,USA,EUR,2024-07-01 07:00:00,False,False,True,True,False
TXN101754,CUST2754,21064.69,Net Banking,VIP,user1754@yahoo.com,Thailand,USD,2024-10-10 21:00:00,False,False,False,False,False
TXN107451,CUST8451,21641.79,Crypto,Missing,user7451@gmail.com,India,THB,,False,True,True,True,True
TXN100608,CUST1608,47650.31,Crypto,Individual,user608@yahoo.com,Germany,EUR,,False,True,False,True,False
TXN107393,CUST8393,4670.98,Net Banking,Individual,user7393@gmail.com,Thailand,INR,,False,False,False,False,False
TXN105778,CUST6778,16874.92,Unknown,Missing,user5778,India,THB,,False,True,True,True,True
TXN102882,CUST3882,1096.1,Unknown,Missing,user2882@tempmail.org,India,USD,2024-03-12 00:00:00,False,True,True,True,True
TXN109567,CUST10567,21947.94,Net Banking,Business,user9567@outlook.com,India,USD,,False,False,False,False,False
TXN106966,CUST7966,14820.39,Debit Card,Business,user6966@gmail.com,USA,GBP,2024-10-01 17:00:00,False,False,False,False,False
TXN107606,CUST8606,43643.54,Credit Card,Missing,user7606,Germany,USD,2024-03-11 09:00:00,False,False,True,True,False
TXN100986,CUST1986,15713.24,Crypto,Unknown,user986@tempmail.org,UK,USD,2024-05-09 02:00:00,False,True,True,True,True
TXN102361,CUST3361,27578.06,Unknown,Missing,,Thailand,EUR,,False,True,True,True,True
TXN104609,CUST5609,4790.87,Crypto,VIP,user4609@tempmail.org,India,GBP,,False,True,False,True,False
TXN102223,CUST3223,8618.88,Crypto,Individual,user2223,Germany,EUR,,False,True,False,True,False
TXN109466,CUST10466,11999.46,Crypto,Missing,user9466@gmail.com,UK,GBP,,False,True,True,True,True
TXN102046,CUST3046,30468.35,Credit Card,VIP,user2046@outlook.com,Thailand,EUR,,False,False,False,False,False
TXN100768,CUST1768,6001.58,Credit Card,Business,,India,INR,2024-01-01 05:00:00,False,False,False,False,False
TXN109318,CUST10318,9045.7,Debit Card,Missing,user9318@yahoo.com,Germany,THB,,False,False,True,True,False
TXN105297,CUST6297,66607.44,UPI,Unknown,user5297@tempmail.org,UK,INR,,False,False,True,True,False
TXN103168,CUST4168,12136.09,Net Banking,Missing,user3168@gmail.com,USA,INR,,False,False,True,True,False
TXN106992,CUST7992,3.51,Crypto,Unknown,user6992@outlook.com,Thailand,INR,,False,True,True,True,True
TXN109685,CUST10685,40077.9,Net Banking,Missing,user9685@fraudmail.com,Thailand,GBP,,False,False,True,True,False
TXN106797,CUST7797,30125.51,UPI,Missing,user6797@fraudmail.com,USA,GBP,,False,False,True,True,False
TXN109223,CUST10223,54304.9,Debit Card,Unknown,user9223@tempmail.org,Thailand,THB,2024-04-04 03:00:00,False,False,True,True,False
TXN106032,CUST7032,3300.24,Credit Card,Business,user6032@fraudmail.com,USA,EUR,,False,False,False,False,False
TXN104575,CUST5575,3194.83,Credit Card,Missing,user4575@tempmail.org,UK,USD,,False,False,True,True,False
TXN100566,CUST1566,10838.58,Debit Card,VIP,user566@outlook.com,USA,EUR,2024-09-08 16:00:00,False,False,False,False,False
TXN100399,CUST1399,3037.49,Crypto,VIP,user399@fraudmail.com,USA,GBP,2024-11-03 07:00:00,False,True,False,True,False
TXN105788,CUST6788,37141.11,Debit Card,Missing,user5788@gmail.com,Germany,INR,,False,False,True,True,False
TXN100597,CUST1597,19913.24,Net Banking,Individual,user597,Thailand,INR,,False,False,False,False,False
