Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date
TXN107639,CUST8639,19719.88,Debit Card,Business,,Thailand,USD,2024-06-17 21:00:00
TXN101191,CUST2191,1364.05,Unknown,Business,user1191@yahoo.com,UK,USD,2024-03-14 19:00:00
TXN106826,CUST7826,7310.26,UPI,Business, ,India,THB,2024-06-15 10:00:00
TXN105852,CUST6852,8017.53,Debit Card,,user5852@outlook.com,Thailand,USD,2024-02-15 21:00:00
TXN108447,CUST9447,19722.03,Net Banking,Individual,user8447@yahoo.com,Thailand,USD,2024-09-28 03:00:00
TXN105485,CUST6485,5106.54,Net Banking, ,user5485@tempmail.org,USA,INR,2024-12-21 14:00:00
TXN101283,CUST2283,13685.96,Debit Card,VIP,user1283@yahoo.com,UK,GBP,2024-06-27 14:00:00
TXN105299,CUST6299,14767.52,Unknown,Individual,user5299@yahoo.com,USA,INR,2024-08-14 03:00:00
TXN108245,CUST9245,29439.25,Credit Card,Business,,Germany,USD,2024-02-05 09:00:00
TXN107532,CUST8532,1468.7,Crypto,Business,user7532,India,USD,2024-07-07 00:00:00
TXN109108,CUST10108,4737.66,Debit Card,,user9108@yahoo.com,UK,USD,2024-04-07 19:00:00
TXN109950,CUST10950,16130.42,Net Banking,Business,user9950@tempmail.org,USA,INR,2024-08-06 15:00:00
TXN100863,CUST1863,11046.72,Credit Card,Business,user863@gmail.com,Thailand,INR,2024-04-03 11:00:00
TXN104965,CUST5965,14114.08,Credit Card,,user4965@fraudmail.com,India,GBP,2024-02-25 15:00:00
TXN106771,CUST7771,3110.17,UPI,,user6771@tempmail.org,India,THB,2024-09-06 21:00:00
TXN108252,CUST9252,57170.3,Crypto,Individual,user8252@fraudmail.com,USA,EUR,2024-08-31 19:00:00
TXN103675,CUST4675,8786.71,Unknown,,user3675@outlook.com,UK,THB,2024-04-17 19:00:00
TXN108847,CUST9847,42307.7,Net Banking,Business,user8847@gmail.com,India,GBP,2024-01-12 06:00:00
TXN109794,CUST10794,8546.08,Crypto,,user9794@tempmail.org,India,THB,2024-05-26 10:00:00
TXN103259,CUST4259,21548.58,UPI,Business,user3259@outlook.com,India,USD,2024-08-25 05:00:00
TXN103091,CUST4091,20301.59,Net Banking,,user3091@yahoo.com,India,INR,2024-12-17 21:00:00
TXN100791,CUST1791,13419.08,UPI,VIP,user791@tempmail.org,Thailand,THB,2024-01-01 09:00:00
TXN105661,CUST6661,28179.91,UPI,Individual,user5661@yahoo.com,Germany,GBP,2024-10-21 04:00:00
TXN106562,CUST7562,3563.93,Debit Card,VIP,user6562@fraudmail.com,USA,USD,2024-12-13 00:00:00
TXN103429,CUST4429,113.01,Unknown,Business,user3429@yahoo.com,Germany,THB,2024-01-28 13:00:00
TXN101545,CUST2545,2210.54,Debit Card,Unknown,user1545@outlook.com,Thailand,USD,2024-06-13 17:00:00
TXN106083,CUST7083,16103.78,Credit Card,Business,user6083@yahoo.com,India,USD,2024-02-09 11:00:00
TXN108713,CUST9713,76561.54,Crypto,Individual,user8713@yahoo.com,UK,GBP,2024-03-10 04:00:00
TXN104752,CUST5752,11939.34,Crypto,Business,user4752@yahoo.com,India,GBP,2024-10-27 04:00:00
TXN106120,CUST7120,837.2,Net Banking,Business,user6120@fraudmail.com,India,USD,2024-02-15 18:00:00
TXN104854,CUST5854,8086.52,Debit Card,,user4854@gmail.com,Germany,INR,2024-12-18 17:00:00
TXN109238,CUST10238,2917.58,Crypto,,user9238,India,EUR,2024-01-26 13:00:00
TXN103357,CUST4357,3470.59,Unknown,,user3357@yahoo.com,Thailand,USD,2024-03-24 01:00:00
TXN107549,CUST8549,2136.91,Unknown,VIP,user7549@gmail.com,Thailand,THB,2024-08-14 15:00:00
TXN101187,CUST2187,12418.89,Crypto,,user1187@yahoo.com,UK,INR,2024-03-25 16:00:00
TXN101845,CUST2845,3932.08,Crypto,Business,user1845@fraudmail.com,Germany,THB,2024-09-27 08:00:00
TXN107243,CUST8243,49889.6,Credit Card,VIP,user7243@yahoo.com,Germany,USD,2024-04-08 15:00:00
TXN109754,CUST10754,69906.93,Credit Card,Individual,user9754@outlook.com,UK,GBP,2024-08-27 11:00:00
TXN106126,CUST7126,15652.57,Credit Card,VIP,user6126@tempmail.org,Thailand,THB,2024-09-06 12:00:00
TXN105894,CUST6894,3423.78,UPI,Business,user5894@yahoo.com,Thailand,INR,2024-12-16 18:00:00
TXN102163,CUST3163,15543.37,Credit Card,VIP,user2163@yahoo.com,Thailand,GBP,2024-08-20 23:00:00
TXN105416,CUST6416,3317.56,Debit Card,,user5416@gmail.com,USA,USD,2024-05-26 14:00:00
TXN102654,CUST3654,31507.69,Credit Card,,user2654@yahoo.com,Thailand,GBP,2024-09-01 11:00:00
TXN109936,CUST10936,14376.26,Debit Card,Unknown,user9936@gmail.com,Germany,GBP,2024-11-21 03:00:00
TXN105451,CUST6451,783.82,Net Banking,Unknown,user5451,UK,EUR,2024-07-24 00:00:00
TXN104339,CUST5339,68987.88,Debit Card,,user4339@tempmail.org,UK,USD,2024-11-04 00:00:00
TXN107121,CUST8121,36206.13,Credit Card,VIP,user7121,USA,EUR,2024-08-28 23:00:00
TXN105714,CUST6714,15660.93,Unknown,Unknown,user5714@yahoo.com,USA,THB,2024-12-11 03:00:00
TXN108658,CUST9658,2347.24,Net Banking,,user8658@outlook.com,Germany,GBP,2024-02-01 16:00:00
TXN106168,CUST7168,22319.33,Net Banking,Unknown,user6168@yahoo.com,USA,USD,2024-08-04 08:00:00
TXN104732,CUST5732,35821.81,UPI,,user4732,India,THB,2024-03-15 08:00:00
TXN104201,CUST5201,4321.67,Net Banking,Unknown,user4201,Germany,THB,2024-05-15 06:00:00
TXN103543,CUST4543,8506.76,Net Banking,Individual,user3543@fraudmail.com,USA,USD,2024-04-30 10:00:00
TXN103519,CUST4519,2116.13,Crypto,,user3519@gmail.com,Thailand,GBP,2024-04-18 15:00:00
TXN102686,CUST3686,85859.9,Crypto,,user2686@outlook.com,USA,EUR,2024-04-13 18:00:00
TXN101047,CUST2047,29341.05,Debit Card,Individual,user1047@gmail.com,UK,USD,2024-10-10 17:00:00
TXN105555,CUST6555,51433.78,Net Banking,Unknown,user5555,India,GBP,2024-10-17 04:00:00
TXN102491,CUST3491,6509.6,Net Banking,,user2491@gmail.com,Germany,EUR,2024-06-05 00:00:00
TXN101806,CUST2806,10325.49,Credit Card,Business,user1806@fraudmail.com,USA,USD,2024-10-07 01:00:00
TXN109923,CUST10923,659.68,Crypto,VIP,user9923@outlook.com,India,THB,2024-01-28 18:00:00
TXN109493,CUST10493,4182.5,Net Banking,,user9493,Germany,EUR,2024-08-02 20:00:00
TXN105820,CUST6820,13787.91,Unknown,Individual,user5820@outlook.com,India,EUR,2024-09-22 18:00:00
TXN108575,CUST9575,8115.91,Crypto,,user8575@tempmail.org,USA,USD,2024-03-18 16:00:00
TXN104882,CUST5882,12359.14,UPI,Individual,user4882@yahoo.com,Thailand,THB,2024-08-26 18:00:00
TXN100858,CUST1858,41377.59,Unknown,VIP,user858,India,INR,2024-04-01 20:00:00
TXN102701,CUST3701,34423.27,UPI,VIP,user2701@tempmail.org,India,USD,2024-01-12 12:00:00
TXN103561,CUST4561,16275.75,Crypto,Business,user3561,UK,INR,2024-11-23 23:00:00
TXN105287,CUST6287,10736.32,Debit Card,,user5287@fraudmail.com,India,EUR,2024-09-27 01:00:00
TXN109779,CUST10779,3713.74,Net Banking,Unknown,user9779@gmail.com,USA,EUR,2024-04-30 23:00:00
TXN100068,CUST1068,1167.84,Net Banking,Business,user68@yahoo.com,Thailand,INR,2024-07-22 15:00:00
TXN108883,CUST9883,72724.5,Credit Card,,user8883@gmail.com,USA,USD,2024-08-18 19:00:00
TXN100740,CUST1740,43234.58,Net Banking,,user740@gmail.com,Germany,EUR,2024-09-14 00:00:00
TXN109668,CUST10668,22141.21,Debit Card,,user9668,UK,INR,2024-10-28 11:00:00
TXN102806,CUST3806,27961.68,Crypto,Individual,user2806@tempmail.org,UK,USD,2024-04-19 08:00:00
TXN107425,CUST8425,4052.35,Crypto,Business,user7425,India,GBP,2024-05-11 00:00:00
TXN105851,CUST6851,26474.65,Unknown,VIP,user5851@yahoo.com,India,USD,2024-04-18 11:00:00
TXN100984,CUST1984,34397.3,Crypto,Individual,user984@outlook.com,India,THB,2024-05-24 06:00:00
TXN102112,CUST3112,11821.28,Unknown,Individual,user2112@outlook.com,Thailand,USD,2024-04-24 21:00:00
TXN109913,CUST10913,28624.8,Net Banking,VIP,user9913@outlook.com,USA,GBP,2024-11-22 06:00:00
TXN106745,CUST7745,471.97,Net Banking, ,user6745@yahoo.com,Thailand,USD,2024-09-28 15:00:00
TXN106561,CUST7561,12264.52,Net Banking,Individual,user6561@gmail.com,India,USD,2024-09-08 09:00:00
TXN105357,CUST6357,50094.7,Unknown,Unknown,user5357@tempmail.org,UK,EUR,2024-03-24 04:00:00
TXN100201,CUST1201,3061.47,Crypto,VIP,user201@fraudmail.com,Thailand,THB,2024-07-16 08:00:00
TXN100338,CUST1338,7653.33,Debit Card,Business,,India,INR,2024-08-05 14:00:00
TXN101621,CUST2621,7039.93,Crypto,,user1621,India,EUR,2024-07-19 06:00:00
TXN101639,CUST2639,8617.85,Net Banking,,user1639,Germany,THB,2024-08-14 21:00:00
TXN108101,CUST9101,9524.7,Net Banking,,user8101@gmail.com,USA,USD,2024-06-26 20:00:00
TXN107109,CUST8109,27588.39,Net Banking,Business,user7109@tempmail.org,Germany,USD,2024-10-05 19:00:00
TXN104366,CUST5366,19473.81,Credit Card,Unknown,user4366@tempmail.org,Germany,INR,2024-09-01 00:00:00
TXN109094,CUST10094,16599.79,Unknown,VIP,user9094,USA,GBP,2024-06-28 14:00:00
TXN106770,CUST7770,2670.88,Debit Card,,user6770@tempmail.org,Germany,INR,2024-06-05 14:00:00
TXN107238,CUST8238,7844.66,Crypto,Business,user7238@fraudmail.com,USA,THB,2024-04-11 16:00:00
TXN106594,CUST7594,3082.34,UPI,,user6594@yahoo.com,Thailand,EUR,2024-09-17 21:00:00
TXN109748,CUST10748,5100.99,Credit Card,Unknown,user9748,UK,GBP,2024-08-12 20:00:00
TXN109394,CUST10394,8188.12,Net Banking,Individual,user9394@yahoo.com,India,INR,2024-04-16 08:00:00
TXN104943,CUST5943,62149.46,Unknown,,user4943@yahoo.com,Germany,THB,2024-03-31 21:00:00
TXN109808,CUST10808,924.2,UPI,Business,user9808@tempmail.org,India,THB,2024-07-13 20:00:00
TXN108490,CUST9490,3866.17,UPI,VIP,user8490@gmail.com,UK,GBP,2024-05-06 06:00:00
TXN102687,CUST3687,15941.93,UPI,VIP,user2687@outlook.com,USA,INR,2024-10-17 20:00:00
TXN104580,CUST5580,5832.74,Debit Card,VIP,user4580@outlook.com,Germany,USD,2024-04-07 11:00:00
TXN102938,CUST3938,183.03,UPI,Individual,user2938@yahoo.com,Thailand,INR,2024-01-02 01:00:00
TXN101461,CUST2461,29518.25,Debit Card,,user1461@fraudmail.com,UK,THB,2024-07-18 14:00:00
TXN104818,CUST5818,13621.31,Debit Card,Business,,Germany,THB,2024-08-23 10:00:00
TXN107993,CUST8993,18165.29,Credit Card,VIP,user7993,Germany,THB,2024-06-25 15:00:00
TXN106226,CUST7226,15821.8,UPI,Unknown,user6226@yahoo.com,Thailand,EUR,2024-07-12 20:00:00
TXN109772,CUST10772,12457.66,Crypto,Business,user9772@tempmail.org,India,EUR,2024-05-19 03:00:00
TXN103470,CUST4470,2572.29,Net Banking,Unknown,user3470@tempmail.org,India,GBP,2024-04-03 10:00:00
TXN108361,CUST9361,33276.55,Debit Card,VIP,user8361@fraudmail.com,USA,GBP,2024-02-21 10:00:00
TXN109226,CUST10226,34104.4,Unknown,,user9226@tempmail.org,USA,EUR,2024-01-11 15:00:00
TXN106444,CUST7444,3324.59,UPI,,user6444@gmail.com,Germany,THB,2024-05-03 23:00:00
TXN101205,CUST2205,7780.94,Debit Card,Individual,user1205@gmail.com,UK,INR,2024-07-01 20:00:00
TXN101241,CUST2241,12621.69,UPI,,user1241,USA,THB,2024-11-25 10:00:00
TXN107280,CUST8280,60651.08,Net Banking,,user7280@yahoo.com,India,THB,2024-09-20 19:00:00
TXN101141,CUST2141,6683.19,Crypto,Unknown,user1141@gmail.com,Thailand,INR,2024-12-09 06:00:00
TXN108459,CUST9459,5982.42,Net Banking,,user8459@fraudmail.com,Thailand,EUR,2024-11-03 20:00:00
TXN100713,CUST1713,242.72,Net Banking,Business,user713@fraudmail.com,Thailand,INR,2024-07-11 13:00:00
TXN101336,CUST2336,12708.45,Unknown,Business,user1336@outlook.com,UK,THB,2024-09-29 12:00:00
TXN105870,CUST6870,3635.6,Credit Card,Unknown,user5870@fraudmail.com,USA,INR,2024-01-14 12:00:00
TXN105233,CUST6233,37491.69,Net Banking,Business,user5233@gmail.com,USA,GBP,2024-10-01 11:00:00
TXN102172,CUST3172,1472.95,Debit Card,Business,user2172@tempmail.org,India,USD,2024-09-13 20:00:00
TXN104493,CUST5493,18162.7,Net Banking,VIP,user4493@yahoo.com,Germany,USD,2024-03-25 19:00:00
TXN108781,CUST9781,9814.64,Unknown,Individual,user8781,USA,THB,2024-06-27 04:00:00
TXN108752,CUST9752,4969.15,Credit Card,Unknown,user8752@tempmail.org,Germany,USD,2024-09-23 17:00:00
TXN104621,CUST5621,4726.67,Unknown,Unknown,user4621@yahoo.com,India,EUR,2024-02-05 21:00:00
TXN105260,CUST6260,29013.68,Credit Card,Unknown,user5260@yahoo.com,USA,EUR,2024-01-07 07:00:00
TXN101754,CUST2754,21064.69,Net Banking,VIP,user1754@yahoo.com,Thailand,USD,2024-10-10 21:00:00
TXN107451,CUST8451,21641.79,Crypto,,user7451@gmail.com,India,THB,2024-11-26 03:00:00
TXN100608,CUST1608,47650.31,Crypto,Individual,user608@yahoo.com,Germany,EUR,2024-10-28 21:00:00
TXN107393,CUST8393,4670.98,Net Banking,Individual,user7393@gmail.com,Thailand,INR,2024-12-17 20:00:00
TXN105778,CUST6778,16874.92,Unknown,,user5778,India,THB,2024-12-16 00:00:00
TXN102882,CUST3882,1096.1,Unknown,,user2882@tempmail.org,India,USD,2024-12-03 00:00:00
TXN109567,CUST10567,21947.94,Net Banking,Business,user9567@outlook.com,India,USD,2024-10-24 00:00:00
TXN106966,CUST7966,14820.39,Debit Card,Business,user6966@gmail.com,USA,GBP,2024-01-10 17:00:00
TXN107606,CUST8606,43643.54,Credit Card,,user7606,Germany,USD,2024-11-03 09:00:00
TXN100986,CUST1986,15713.24,Crypto,Unknown,user986@tempmail.org,UK,USD,2024-09-05 02:00:00
TXN102361,CUST3361,27578.06,Unknown,, ,Thailand,EUR,2024-06-19 08:00:00
TXN104609,CUST5609,4790.87,Crypto,VIP,user4609@tempmail.org,India,GBP,2024-09-29 05:00:00
TXN102223,CUST3223,8618.88,Crypto,Individual,user2223,Germany,EUR,2024-03-29 01:00:00
TXN109466,CUST10466,11999.46,Crypto,,user9466@gmail.com,UK,GBP,2024-09-15 21:00:00
TXN102046,CUST3046,30468.35,Credit Card,VIP,user2046@outlook.com,Thailand,EUR,2024-04-19 18:00:00
TXN100768,CUST1768,6001.58,Credit Card,Business,,India,INR,2024-01-01 05:00:00
TXN109318,CUST10318,9045.7,Debit Card,,user9318@yahoo.com,Germany,THB,2024-08-25 10:00:00
TXN105297,CUST6297,66607.44,UPI,Unknown,user5297@tempmail.org,UK,INR,2024-05-22 18:00:00
TXN103168,CUST4168,12136.09,Net Banking,,user3168@gmail.com,USA,INR,2024-06-22 08:00:00
TXN106992,CUST7992,3.51,Crypto,Unknown,user6992@outlook.com,Thailand,INR,2024-05-21 00:00:00
TXN109685,CUST10685,40077.9,Net Banking,,user9685@fraudmail.com,Thailand,GBP,2024-05-27 07:00:00
TXN106797,CUST7797,30125.51,UPI,,user6797@fraudmail.com,USA,GBP,2024-09-29 00:00:00
TXN109223,CUST10223,54304.9,Debit Card,Unknown,user9223@tempmail.org,Thailand,THB,2024-04-04 03:00:00
TXN106032,CUST7032,3300.24,Credit Card,Business,user6032@fraudmail.com,USA,EUR,2024-07-25 14:00:00
TXN104575,CUST5575,3194.83,Credit Card,,user4575@tempmail.org,UK,USD,2024-02-23 11:00:00
TXN100566,CUST1566,10838.58,Debit Card,VIP,user566@outlook.com,USA,EUR,2024-08-09 16:00:00
TXN100399,CUST1399,3037.49,Crypto,VIP,user399@fraudmail.com,USA,GBP,2024-03-11 07:00:00
TXN105788,CUST6788,37141.11,Debit Card,,user5788@gmail.com,Germany,INR,2024-05-21 08:00:00
TXN100597,CUST1597,19913.24,Net Banking,Individual,user597,Thailand,INR,2024-01-17 00:00:00
TXN105606,CUST6606,22159.25,UPI,Business,user5606@fraudmail.com,UK,EUR,2024-03-24 05:00:00
TXN105450,CUST6450,22640.06,Net Banking,Unknown,user5450@outlook.com,USA,THB,2024-04-25 19:00:00
TXN102062,CUST3062,11390.95,Net Banking,Business,user2062@tempmail.org,India,THB,2024-11-25 13:00:00
TXN107556,CUST8556,25247.23,Crypto,Unknown,user7556@outlook.com,India,INR,2024-12-13 10:00:00
TXN107518,CUST8518,1403.24,Debit Card,Business,user7518@yahoo.com,Thailand,GBP,2024-09-13 08:00:00
TXN102376,CUST3376,28217.61,Unknown,,user2376@outlook.com,India,THB,2024-01-12 21:00:00
TXN108054,CUST9054,1563.75,Net Banking,Business,user8054@outlook.com,Germany,GBP,2024-03-04 11:00:00
TXN107246,CUST8246,10313.27,Credit Card,,user7246@outlook.com,USA,GBP,2024-07-13 07:00:00
TXN104032,CUST5032,33201.11,Debit Card,Unknown,user4032@tempmail.org,USA,EUR,2024-06-18 03:00:00
TXN109726,CUST10726,27076.53,Net Banking,Business,user9726@yahoo.com,India,EUR,2024-04-07 09:00:00
TXN109016,CUST10016,5244.15,Net Banking,,user9016@gmail.com,Germany,THB,2024-02-27 19:00:00
TXN105997,CUST6997,11395.2,Debit Card,,user5997@fraudmail.com,USA,EUR,2024-06-22 09:00:00
TXN108186,CUST9186,17686.36,Credit Card,,user8186@fraudmail.com,India,EUR,2024-11-02 20:00:00
TXN106021,CUST7021,4232.11,Debit Card,VIP,user6021@outlook.com,India,EUR,2024-02-10 09:00:00
TXN104323,CUST5323,46607.44,Crypto,Business,user4323@outlook.com,Germany,EUR,2024-04-08 11:00:00
TXN104358,CUST5358,27301.68,UPI,VIP,user4358@fraudmail.com,UK,EUR,2024-05-05 09:00:00
TXN100832,CUST1832,40466.07,Debit Card,,user832@gmail.com,USA,USD,2024-11-21 04:00:00
TXN101262,CUST2262,4263.67,Net Banking,Unknown,user1262@tempmail.org,Thailand,THB,2024-05-05 20:00:00
TXN102101,CUST3101,2095.9,Crypto,,user2101,Germany,GBP,2024-03-13 05:00:00
TXN103467,CUST4467,19044.33,Net Banking,Business,user3467@gmail.com,Thailand,INR,2024-05-05 05:00:00
TXN104235,CUST5235,25266.72,Crypto, ,user4235@yahoo.com,USA,INR,2024-12-17 06:00:00
TXN100887,CUST1887,22003.69,Crypto,Unknown,user887@gmail.com,UK,EUR,2024-12-22 10:00:00
TXN102110,CUST3110,28754.71,Debit Card,,user2110@yahoo.com,USA,EUR,2024-07-30 04:00:00
TXN102246,CUST3246,8239.41,UPI,, ,Germany,EUR,2024-12-02 14:00:00
TXN100216,CUST1216,77197.77,Credit Card,,user216@outlook.com,Thailand,EUR,2024-05-12 02:00:00
TXN107641,CUST8641,42006.24,Credit Card,Individual,user7641@yahoo.com,USA,USD,2024-09-22 01:00:00
TXN105688,CUST6688,10099.37,UPI,VIP,user5688@fraudmail.com,USA,INR,2024-10-08 03:00:00
TXN109647,CUST10647,1014.88,Unknown,,user9647@gmail.com,Thailand,INR,2024-10-30 16:00:00
TXN107409,CUST8409,37407.2,Crypto,Individual,user7409@yahoo.com,UK,INR,2024-04-07 10:00:00
TXN109432,CUST10432,27251.08,Debit Card,Business,user9432,USA,GBP,2024-10-19 05:00:00
TXN103922,CUST4922,25926.99,Unknown,Unknown,user3922@yahoo.com,Germany,THB,2024-05-23 03:00:00
TXN103952,CUST4952,4071.64,Debit Card,,user3952@outlook.com,Germany,INR,2024-07-23 21:00:00
TXN103972,CUST4972,11858.49,Unknown,Individual,user3972@yahoo.com,India,INR,2024-09-16 10:00:00
TXN104028,CUST5028,7309.95,Crypto,Business,,India,EUR,2024-12-26 22:00:00
TXN105363,CUST6363,1695.49,Unknown,Unknown,user5363@fraudmail.com,Germany,GBP,2024-08-11 13:00:00
TXN103741,CUST4741,16648.57,Credit Card,,user3741@gmail.com,UK,EUR,2024-02-22 14:00:00
TXN106232,CUST7232,13425.21,Net Banking,VIP,user6232@tempmail.org,USA,INR,2024-04-03 19:00:00
TXN102504,CUST3504,33905.78,Net Banking,,user2504@gmail.com,Germany,EUR,2024-01-09 09:00:00
TXN108682,CUST9682,24421.13,Credit Card,,user8682@tempmail.org,UK,EUR,2024-02-27 09:00:00
TXN102983,CUST3983,4710.06,Net Banking,,user2983@gmail.com,Germany,THB,2024-08-15 03:00:00
TXN103551,CUST4551,71928.5,Debit Card,,user3551,UK,USD,2024-09-26 04:00:00
TXN105710,CUST6710,9271.04,Debit Card,Business,user5710@gmail.com,Germany,INR,2024-09-16 22:00:00
TXN104172,CUST5172,40071.75,Credit Card,Unknown,user4172@gmail.com,Thailand,USD,2024-05-14 01:00:00
TXN102571,CUST3571,122.04,Debit Card,,user2571@yahoo.com,Germany,USD,2024-02-13 22:00:00
TXN102500,CUST3500,7138.99,Debit Card,Unknown,user2500@outlook.com,India,EUR,2024-09-02 09:00:00
TXN107208,CUST8208,11827.89,UPI,Business,user7208@fraudmail.com,Germany,THB,2024-10-01 20:00:00
TXN109715,CUST10715,302.73,Crypto,VIP, ,UK,INR,2024-01-30 07:00:00
TXN109041,CUST10041,1222.04,Crypto,Individual,user9041@fraudmail.com,Germany,INR,2024-12-29 09:00:00
TXN100632,CUST1632,36282.82,UPI,Unknown,user632@tempmail.org,USA,USD,2024-02-22 04:00:00
TXN105370,CUST6370,857.11,Debit Card,Business,user5370@gmail.com,Thailand,USD,2024-03-29 19:00:00
TXN108020,CUST9020,4223.12,Net Banking,,user8020@tempmail.org,India,EUR,2024-12-04 11:00:00
TXN103272,CUST4272,36897.95,UPI,Business,user3272@gmail.com,Germany,GBP,2024-08-27 19:00:00
TXN101011,CUST2011,5855.17,Unknown,Unknown,user1011@fraudmail.com,USA,GBP,2024-06-02 23:00:00
TXN105253,CUST6253,8532.06,Credit Card,,user5253@tempmail.org,USA,INR,2024-10-17 01:00:00
TXN109928,CUST10928,26678.44,Net Banking,Individual,user9928,Thailand,EUR,2024-10-06 06:00:00
TXN105687,CUST6687,31835.46,Debit Card,VIP,user5687@fraudmail.com,India,GBP,2024-11-11 12:00:00
TXN101087,CUST2087,11009.59,Net Banking,Individual,user1087@tempmail.org,Germany,INR,2024-04-22 23:00:00
TXN103314,CUST4314,2031.28,Debit Card,VIP,user3314@outlook.com,Thailand,USD,2024-07-24 17:00:00
TXN108119,CUST9119,28296.6,Crypto,,user8119@fraudmail.com,India,USD,2024-04-19 11:00:00
TXN108445,CUST9445,10370.39,UPI,Business, ,Germany,USD,2024-01-31 11:00:00
TXN102820,CUST3820,19974.13,Crypto,Business,user2820@fraudmail.com,Thailand,EUR,2024-06-07 04:00:00
TXN103269,CUST4269,3495.28,Crypto,,user3269@tempmail.org,India,USD,2024-09-17 01:00:00
TXN108092,CUST9092,23242.14,Net Banking,Individual,user8092@gmail.com,India,GBP,2024-04-17 08:00:00
TXN102487,CUST3487,22365.74,Unknown,,user2487@yahoo.com,UK,GBP,2024-10-18 09:00:00
TXN102276,CUST3276,8162.67,Crypto,Individual,user2276@gmail.com,Thailand,EUR,2024-06-30 20:00:00
TXN106483,CUST7483,23478.65,Unknown,,user6483@fraudmail.com,USA,GBP,2024-10-24 07:00:00
TXN105351,CUST6351,86307.89,Debit Card,,user5351@fraudmail.com,Thailand,GBP,2024-12-10 13:00:00
TXN101199,CUST2199,5837.88,Credit Card,Business,user1199@yahoo.com,Germany,EUR,2024-03-26 10:00:00
TXN100515,CUST1515,42769.69,Unknown,Individual,user515@gmail.com,Germany,USD,2024-07-16 20:00:00
TXN103706,CUST4706,64480.89,Unknown,,user3706,UK,EUR,2024-07-07 17:00:00
TXN108719,CUST9719,19607.9,Net Banking,Business,user8719@gmail.com,USA,USD,2024-02-29 05:00:00
TXN109001,CUST10001,7849.1,Unknown,VIP,user9001@outlook.com,India,EUR,2024-11-23 16:00:00
TXN109974,CUST10974,8421.48,Crypto,VIP,user9974@tempmail.org,India,USD,2024-04-05 00:00:00
TXN105902,CUST6902,42130.47,Unknown,VIP,user5902@tempmail.org,USA,EUR,2024-09-14 15:00:00
TXN106997,CUST7997,22926.7,Credit Card, ,user6997@fraudmail.com,Germany,EUR,2024-05-30 02:00:00
TXN101025,CUST2025,49797.15,Unknown,VIP,user1025,India,THB,2024-02-23 07:00:00
TXN105674,CUST6674,36865.99,Credit Card,Business,user5674@gmail.com,India,GBP,2024-01-25 03:00:00
TXN106449,CUST7449,23714.78,UPI,,user6449@fraudmail.com,India,EUR,2024-07-21 20:00:00
TXN105750,CUST6750,2330.21,Debit Card,,user5750@outlook.com,Germany,INR,2024-07-01 10:00:00
TXN104562,CUST5562,21252.93,Credit Card,Business,user4562@tempmail.org,Thailand,GBP,2024-11-15 01:00:00
TXN109384,CUST10384,29147.48,UPI,,user9384,Germany,GBP,2024-07-11 07:00:00
TXN109092,CUST10092,1311.9,Unknown,,user9092@gmail.com,UK,GBP,2024-06-02 08:00:00
TXN100307,CUST1307,3610.62,Crypto,Individual,user307,Thailand,INR,2024-01-23 09:00:00
TXN102147,CUST3147,12690.34,UPI,Individual,user2147,Germany,THB,2024-03-24 22:00:00
TXN104610,CUST5610,2190.7,UPI,Business,user4610@tempmail.org,Germany,INR,2024-07-13 21:00:00
TXN102393,CUST3393,21642.06,Debit Card,VIP,user2393@tempmail.org,India,USD,2024-08-02 18:00:00
TXN104553,CUST5553,5857.31,Debit Card,VIP,user4553@fraudmail.com,India,GBP,2024-04-16 03:00:00
TXN108003,CUST9003,10671.27,Unknown,Individual,user8003@yahoo.com,India,INR,2024-12-26 23:00:00
